tax_id,genus_tax_id,name,category,is_phage,sample,condition,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length
1808979,1808977,Candidatus Methylospira mobilis,bacteria,FALSE,roomtemp,flowthrough,71.67195816,275,2,147,97.3563,94.4203
1630141,1980513,Candidatus Nitrosoglobus terrae,bacteria,FALSE,frozen,filter,27.25225412,108,1,97,88.7168,220.434
1510466,338191,Candidatus Nitrosopumilus koreensis,archaea,FALSE,frozen,flowthrough,11.1583944,34,1,27,99.9235,252.912
1510466,338191,Candidatus Nitrosopumilus koreensis,archaea,FALSE,roomtemp,filter,8.120548077,27,1,16,98.4248,293.6
1229909,338191,Candidatus Nitrosopumilus sediminis,archaea,FALSE,frozen,flowthrough,91.56447173,279,2,227,97.9258,557.115
2182327,453161,Candidatus Nitrotoga fabula,bacteria,FALSE,frozen,filter,7.317734903,29,1,24,99.1852,99.1481
91604,1521255,Candidatus Paracaedibacter acanthamoebae,bacteria,FALSE,roomtemp,filter,36.9936079,123,1,111,83.8393,157.608
2268451,198251,Candidatus Pelagibacter sp. FZCC0015,bacteria,FALSE,frozen,filter,113.5510588,450,2,64,94.3639,79.5128
1388755,198251,Candidatus Pelagibacter sp. HIMB1321,bacteria,FALSE,frozen,filter,288.9243608,1145,5,779,97.7051,102.358
1002672,198251,Candidatus Pelagibacter sp. IMCC9063,bacteria,FALSE,frozen,filter,515.2694714,2042,8,1798,99.2737,199.043
1002672,198251,Candidatus Pelagibacter sp. IMCC9063,bacteria,FALSE,roomtemp,filter,80.60395869,268,2,66,95.5622,132.973
1977865,198251,Candidatus Pelagibacter sp. RS40,bacteria,FALSE,roomtemp,filter,19.54946759,65,1,12,92.8567,74.4483
1458461,1541445,Candidatus Phaeomarinobacter ectocarpi,bacteria,FALSE,frozen,filter,5.803720785,23,1,12,92.681,73.8095
112244,167946,Candidatus Procabacter acanthamoebae,bacteria,FALSE,roomtemp,flowthrough,199.8996069,767,1,767,91.892,74
112244,167946,Candidatus Procabacter acanthamoebae,bacteria,FALSE,roomtemp,filter,73.08493269,243,1,241,90.2275,80.7513
767892,767891,Candidatus Puniceispirillum marinum,bacteria,FALSE,frozen,filter,580.1197428,2299,5,1987,93.1466,333.998
767892,767891,Candidatus Puniceispirillum marinum,bacteria,FALSE,roomtemp,filter,183.4642343,610,1,357,87.7319,228.892
767892,767891,Candidatus Puniceispirillum marinum,bacteria,FALSE,roomtemp,flowthrough,94.60698477,363,5,316,98.5551,113.809
138073,568988,Candidatus Regiella insecticola,bacteria,FALSE,roomtemp,flowthrough,951.0217285,3649,1,3646,99.9769,90.9331
2601646,2601645,Candidatus Sneabacter namystus,bacteria,FALSE,roomtemp,flowthrough,6.776257862,26,1,23,86.7144,109.333
1486991,84565,Candidatus Sodalis pierantonius,bacteria,FALSE,roomtemp,flowthrough,31.01441099,119,3,105,96.5943,98.8421
1748243,1813600,Candidatus Tenderia electrophaga,bacteria,FALSE,frozen,flowthrough,258.2840116,787,1,766,96.0844,303.036
1748243,1813600,Candidatus Tenderia electrophaga,bacteria,FALSE,frozen,filter,168.0555671,666,1,636,87.2149,700.008
1748243,1813600,Candidatus Tenderia electrophaga,bacteria,FALSE,roomtemp,flowthrough,187.910843,721,3,688,92.3338,142.378
1427364,655184,Candidatus Thioglobus singularis,bacteria,FALSE,frozen,filter,75.19603452,298,2,229,98.476,136.701
1427364,655184,Candidatus Thioglobus singularis,bacteria,FALSE,roomtemp,flowthrough,26.32315554,101,1,86,99.29,72.2143
192875,192874,Capsaspora owczarzaki,eukaryota,FALSE,frozen,filter,8.327077648,33,1,5,90.6184,60.5172
1740262,1172191,Catenovulum sediminis,bacteria,FALSE,frozen,filter,11.60744157,46,1,27,97.78,79.6
1740262,1172191,Catenovulum sediminis,bacteria,FALSE,roomtemp,flowthrough,274.1778181,1052,4,942,99.2917,84.3526
2172099,1172191,Catenovulum sp. CCB-QB4,bacteria,FALSE,roomtemp,flowthrough,64.37444969,247,2,148,90.7276,171.862
2686094,-200076892,Caulobacteraceae bacterium 0127_4,bacteria,FALSE,frozen,flowthrough,17.39396775,53,1,52,93.3649,180.902
1758178,875170,Celeribacter ethanolicus,bacteria,FALSE,roomtemp,flowthrough,32.5781628,125,1,124,99.9748,113.631
1758178,875170,Celeribacter ethanolicus,bacteria,FALSE,roomtemp,filter,9.925114316,33,1,8,91.2,112.636
1208324,875170,Celeribacter indicus,bacteria,FALSE,roomtemp,flowthrough,23.19565191,89,1,87,92.3638,226.303
560969,97248,Celleporina hassallii,eukaryota,FALSE,frozen,filter,29.27093961,116,1,111,96.3556,269.28
76594,104264,Cellulophaga baltica,bacteria,FALSE,frozen,filter,8.831749021,35,1,7,89.813,94.4848
155077,10,Cellvibrio japonicus,bacteria,FALSE,roomtemp,flowthrough,1772.773307,6802,10,6742,98.8419,102.095
472168,10,Cellvibrio sp. J115,bacteria,FALSE,roomtemp,flowthrough,92.00073175,353,3,335,99.7726,113.904
2303332,10,Cellvibrio sp. KY-GH-1,bacteria,FALSE,frozen,filter,71.9156706,285,1,264,86.5308,461.05
2303332,10,Cellvibrio sp. KY-GH-1,bacteria,FALSE,roomtemp,flowthrough,8.600634979,33,1,7,94.1298,70.75
1987723,10,Cellvibrio sp. PSBB006,bacteria,FALSE,frozen,filter,87.81281884,348,3,313,92.3516,243.124
1987723,10,Cellvibrio sp. PSBB006,bacteria,FALSE,roomtemp,flowthrough,632.0163583,2425,12,1929,95.9309,103.946
1987723,10,Cellvibrio sp. PSBB006,bacteria,FALSE,roomtemp,filter,125.4173536,417,2,343,92.3007,202.404
2026723,-201706371,Cellvibrionaceae bacterium,bacteria,FALSE,roomtemp,flowthrough,1145.708829,4396,10,4156,97.5199,106.685
2026723,-201706371,Cellvibrionaceae bacterium,bacteria,FALSE,roomtemp,filter,207.2243565,689,2,679,95.4018,205.909
66800,66799,Ceratocorys horrida,eukaryota,FALSE,frozen,filter,28.51393255,113,1,102,96.6059,703.73
66800,66799,Ceratocorys horrida,eukaryota,FALSE,roomtemp,filter,7.519025997,25,1,23,97.3691,234.583
458877,45109,Cercomonas sp. HFCC556,eukaryota,FALSE,frozen,filter,8.831749021,35,1,32,88.7,186.25
629762,-200,Cercozoa sp. CC-2009d,eukaryota,FALSE,frozen,filter,420.6435891,1667,7,1560,88.1853,511.649
629762,-200,Cercozoa sp. CC-2009d,eukaryota,FALSE,roomtemp,filter,478.5108144,1591,2,1497,87.6759,512.958
629762,-200,Cercozoa sp. CC-2009d,eukaryota,FALSE,roomtemp,flowthrough,31.79628689,122,2,108,92.4025,129.509
552662,-200,Cercozoa sp. YPF501,eukaryota,FALSE,frozen,filter,84.7847906,336,2,236,90.1907,83.7673
2560376,2560230,Chaetarnavirus 2,viruses,FALSE,frozen,flowthrough,157.5302739,480,4,465,84.7222,1532.32
2560376,2560230,Chaetarnavirus 2,viruses,FALSE,roomtemp,flowthrough,62.28944727,239,6,193,88.9837,477.345
2486766,49237,Chaetoceros brevispinosus,eukaryota,FALSE,frozen,filter,22.71021177,90,1,87,88.7692,219.333
265524,49237,Chaetoceros calcitrans,eukaryota,FALSE,frozen,filter,3933.661014,15589,2,15564,99.9898,162.748
1384505,49237,Chaetoceros contortus,eukaryota,FALSE,frozen,filter,26.49524706,105,1,85,94.1437,214.446
184592,49237,Chaetoceros gracilis,eukaryota,FALSE,frozen,filter,14.38313412,57,1,21,91.6896,96.9811
1937691,49237,Chaetoceros laevisporus,eukaryota,FALSE,roomtemp,filter,25.86544943,86,1,82,86.721,333.798
156587,49237,Chaetoceros simplex,eukaryota,FALSE,frozen,filter,317.4382934,1258,5,1107,98.9134,145.632
156587,49237,Chaetoceros simplex,eukaryota,FALSE,roomtemp,filter,105.266364,350,2,267,98.4787,121.572
426638,49237,Chaetoceros tenuissimus,eukaryota,FALSE,frozen,filter,154.9341114,614,5,572,99.9372,265.248
426638,49237,Chaetoceros tenuissimus,eukaryota,FALSE,roomtemp,filter,23.76012215,79,1,47,99.8764,149.389
1516128,-200,Chaetoceros tenuissimus RNA virus type-II,viruses,FALSE,frozen,flowthrough,14.11208704,43,1,12,92.6295,105.6
608152,412831,Chalinula molitba,eukaryota,FALSE,frozen,filter,7.065399217,28,1,28,81.892,370
358437,138983,Chamelea striatula,eukaryota,FALSE,frozen,filter,58.03720785,230,1,222,99.3603,290.085
69338,13778,Chara globularis,eukaryota,FALSE,frozen,filter,15.89714824,63,1,63,91.935,124
1091461,44439,Chattonella cf. subsalsa,eukaryota,FALSE,roomtemp,filter,2259.918454,7514,1,7514,82.5031,823
44440,44439,Chattonella subsalsa,eukaryota,FALSE,roomtemp,filter,22.55707799,75,1,65,91.5984,69.5873
63459,3558,Chenopodium quinoa,eukaryota,FALSE,roomtemp,filter,11.42891952,38,1,32,91.5531,56.9444
1654720,151076,Chilodonella piscicola,eukaryota,FALSE,frozen,filter,95.38288943,378,3,370,91.283,695.563
1034604,3052,Chlamydomonas leiostraca,eukaryota,FALSE,frozen,filter,5.551385099,22,1,21,86.8697,250.682
3054,3052,Chlamydomonas moewusii,eukaryota,FALSE,frozen,filter,18.4205051,73,1,68,80.8553,596.292
2015009,717083,Chlamydonella sp.,eukaryota,FALSE,roomtemp,flowthrough,94.60698477,363,2,344,95.0631,405.507
2015009,717083,Chlamydonella sp.,eukaryota,FALSE,roomtemp,filter,39.70045726,132,1,61,93.5728,149.916
647106,-200,Chlorarachniophyceae sp. ISRO89-6A,eukaryota,FALSE,roomtemp,filter,166.9223771,555,1,539,97.1657,445.651
467060,-200,Chlorarachniophyceae sp. P314,eukaryota,FALSE,frozen,filter,38.85969569,154,1,145,83.3411,431.426
467060,-200,Chlorarachniophyceae sp. P314,eukaryota,FALSE,roomtemp,filter,249.030141,828,1,827,83.1895,469.486
243652,240565,Chlorellidium tetrabotrys,eukaryota,FALSE,frozen,filter,10.85043451,43,1,34,97.7182,89.8372
243652,240565,Chlorellidium tetrabotrys,eukaryota,FALSE,roomtemp,filter,196.6977201,654,2,643,97.8679,89.7212
1764295,2302914,Chloropicon primus,eukaryota,FALSE,frozen,filter,59.29888628,235,3,198,84.9109,115.028
327050,163097,Chlorosarcina stigmatica,eukaryota,FALSE,frozen,filter,6.056056471,24,1,17,88.7735,220.333
2769,2768,Chondrus crispus,eukaryota,FALSE,frozen,filter,12.36444863,49,1,27,87.2149,123
2086585,990721,Christensenella sp. Marseille-P3954,bacteria,FALSE,roomtemp,flowthrough,91.47948114,351,6,332,90.2103,69.8953
2086585,990721,Christensenella sp. Marseille-P3954,bacteria,FALSE,roomtemp,filter,24.36164423,81,2,79,85.3516,94.2778
1978339,-200001046,Chromatiaceae bacterium 2141T.STBD.0c.01a,bacteria,FALSE,frozen,flowthrough,686.897632,2093,1,2076,92.4291,611.12
1978339,-200001046,Chromatiaceae bacterium 2141T.STBD.0c.01a,bacteria,FALSE,frozen,filter,45.16808785,179,2,122,93.4294,121.87
1778675,535,Chromobacterium rhizoryzae,bacteria,FALSE,frozen,flowthrough,6.563761414,20,1,6,88.6797,82.0714
158080,42054,Chromohalobacter salexigens,bacteria,FALSE,frozen,filter,44.1587451,175,1,170,81.8519,107.569
158080,42054,Chromohalobacter salexigens,bacteria,FALSE,roomtemp,filter,441.8179676,1469,1,1460,82.0398,110.588
158080,42054,Chromohalobacter salexigens,bacteria,FALSE,roomtemp,flowthrough,8.861260282,34,1,19,88.2605,91.3529
984084,2997,Chromulina sp. SAG 17.97,eukaryota,FALSE,frozen,filter,11.60744157,46,1,28,97.8622,74.3333
984084,2997,Chromulina sp. SAG 17.97,eukaryota,FALSE,roomtemp,filter,223.7662137,744,2,697,89.7939,297.86
984084,2997,Chromulina sp. SAG 17.97,eukaryota,FALSE,roomtemp,flowthrough,210.8458696,809,11,765,91.6337,258.865
173977,3028,Chroomonas placoidea,eukaryota,FALSE,frozen,flowthrough,494.9076106,1508,6,1456,98.8409,106.533
173977,3028,Chroomonas placoidea,eukaryota,FALSE,frozen,filter,230.887153,915,9,878,96.0402,256.975
1713628,3028,Chroomonas sp. Hokudai,eukaryota,FALSE,frozen,filter,37.09334589,147,1,147,100,148
168724,6147,Chrysaora melanaster,eukaryota,FALSE,roomtemp,filter,79.40091453,264,1,264,83.2524,412
2713414,59732,Chryseobacterium sp. POL2,bacteria,FALSE,frozen,filter,8.579413335,34,1,28,87.7209,193.529
127563,35140,Chrysochromulina parva,eukaryota,FALSE,frozen,filter,75.70070589,300,4,244,99.2393,99.1867
561171,35140,Chrysochromulina sp. HHL-2008,eukaryota,FALSE,frozen,filter,77.97172707,309,2,309,97.8565,354.894
407208,35140,Chrysochromulina sp. NIES-1333,eukaryota,FALSE,frozen,filter,64.34560001,255,1,82,96.4023,139.435
561161,35140,Chrysochromulina sp. S-14,eukaryota,FALSE,frozen,filter,59.80355766,237,3,227,99.8536,144.422
64707,64704,Chrysolepidomonas dendrolepidota,eukaryota,FALSE,frozen,filter,100.1772675,397,4,292,91.2804,322.525
64707,64704,Chrysolepidomonas dendrolepidota,eukaryota,FALSE,roomtemp,filter,1211.465469,4028,9,3947,89.9304,379.052
64707,64704,Chrysolepidomonas dendrolepidota,eukaryota,FALSE,roomtemp,flowthrough,915.0554367,3511,9,3208,86.3646,388.88
2498842,2498841,Chrysoparadoxa australica,eukaryota,FALSE,roomtemp,flowthrough,19.54689768,75,1,66,96.3763,92.3478
483365,-200,Chrysophyceae sp. CCMP2296,eukaryota,FALSE,roomtemp,flowthrough,32.5781628,125,3,123,99.048,93.8763
1347776,420614,Chrysosphaerella rotundata,eukaryota,FALSE,roomtemp,filter,176.5467304,587,1,585,95.5061,154.423
1955564,38823,Ciliophrys sp.,eukaryota,FALSE,roomtemp,flowthrough,10.16438679,39,1,32,88.0715,222.385
642256,-200,Circovirus-like genome CB-A,viruses,FALSE,frozen,flowthrough,13.12752283,40,1,20,96.4454,186.029
2202954,-200,Circular genetic element sp.,viruses,FALSE,frozen,flowthrough,73.18593977,223,1,18,93.1282,89.8619
2546350,544,Citrobacter sp. LY-1,bacteria,FALSE,frozen,flowthrough,6.563761414,20,1,18,90.4558,75.1053
293275,2486696,Cladocopium sp. clade C,eukaryota,FALSE,frozen,filter,22.45787608,89,1,16,90.1367,72.075
2686360,204286,Cobetia sp. L2A1,bacteria,FALSE,roomtemp,filter,49.92633262,166,2,157,98.1208,103.458
248742,41891,Coccomyxa subellipsoidea,eukaryota,FALSE,frozen,filter,17.66349804,70,1,40,83.6203,358.754
1454018,1703173,Colemanosphaera angeleri,eukaryota,FALSE,frozen,filter,6.308392158,25,1,24,83.1451,497.826
1492817,1421213,Colponema vietnamica,eukaryota,FALSE,frozen,filter,26.24291138,104,3,86,84.3811,153.615
1967665,28228,Colwellia beringensis,bacteria,FALSE,roomtemp,flowthrough,1489.994854,5717,2,5684,96.1248,875.334
1967665,28228,Colwellia beringensis,bacteria,FALSE,roomtemp,filter,212.6380552,707,1,681,98.0374,261.867
2161872,28228,Colwellia sp. Arc7-D,bacteria,FALSE,frozen,filter,17.91583373,71,2,49,98.3212,96.0152
2161872,28228,Colwellia sp. Arc7-D,bacteria,FALSE,roomtemp,flowthrough,497.273077,1908,17,1836,98.6278,119.794
58049,28228,Colwellia sp. MT41,bacteria,FALSE,roomtemp,flowthrough,320.569122,1230,4,1180,94.0669,117.57
1293759,28228,Colwellia sp. Nordv8,bacteria,FALSE,frozen,flowthrough,393.1693087,1198,2,1198,100,246.667
1816219,28228,Colwellia sp. PAMC 21821,bacteria,FALSE,roomtemp,flowthrough,47.17317973,181,1,103,96.3341,161.583
1577725,1577724,Conticribra weissflogii,eukaryota,FALSE,frozen,filter,125.1585004,496,4,381,97.0094,145.073
429033,371471,Corophium sp. AI-2007-5,eukaryota,FALSE,frozen,filter,180.4200157,715,2,711,99.5112,1203.42
33642,33641,Coscinodiscus radiatus,eukaryota,FALSE,frozen,filter,51.47648001,204,2,186,97.1702,216.371
307031,98082,Crangon franciscorum,eukaryota,FALSE,frozen,filter,5.551385099,22,1,14,95.02,105.857
29159,6564,Crassostrea gigas,eukaryota,FALSE,frozen,filter,20.69152628,82,2,55,87.0047,199.013
29159,6564,Crassostrea gigas,eukaryota,FALSE,roomtemp,filter,135.94399,452,2,419,88.5241,255.954
2527996,2714592,Crateriforma conspicua,bacteria,FALSE,frozen,filter,127.934193,507,2,477,96.1908,581.461
2527996,2714592,Crateriforma conspicua,bacteria,FALSE,frozen,flowthrough,45.61814183,139,1,114,90.4766,612.445
2527996,2714592,Crateriforma conspicua,bacteria,FALSE,roomtemp,filter,553.0995523,1839,1,1750,93.2755,1627.29
2527996,2714592,Crateriforma conspicua,bacteria,FALSE,roomtemp,flowthrough,28.40815796,109,1,63,97.0278,220.89
176853,52628,Crepidula fornicata,eukaryota,FALSE,frozen,filter,44.41108079,176,4,151,99.4787,251.522
2202563,-200,CRESS virus sp.,viruses,FALSE,frozen,flowthrough,15.09665125,46,1,13,90.7541,125.727
5656,5655,Crithidia fasciculata,eukaryota,FALSE,frozen,filter,23.9718902,95,2,95,95.3293,369.913
151026,151025,Cryothecomonas aestivalis,eukaryota,FALSE,frozen,filter,164.5228675,652,3,651,99.9824,147.908
151027,151025,Cryothecomonas longipes,eukaryota,FALSE,frozen,filter,66.86895687,265,3,259,99.9616,118.226
741088,151025,Cryothecomonas sp. APCC MC5-1Cryo,eukaryota,FALSE,frozen,filter,771.3901931,3057,16,2823,90.1976,276.39
741088,151025,Cryothecomonas sp. APCC MC5-1Cryo,eukaryota,FALSE,roomtemp,filter,6589.373623,21909,11,21750,90.5827,610.116
741088,151025,Cryothecomonas sp. APCC MC5-1Cryo,eukaryota,FALSE,roomtemp,flowthrough,333.3397618,1279,12,1189,92.5192,186.895
2866,2865,Crypthecodinium cohnii,eukaryota,FALSE,frozen,filter,16.90649098,67,1,32,88.7798,265.825
153251,153250,Cryptocaryon irritans,eukaryota,FALSE,frozen,filter,2514.020443,9963,13,9878,85.4085,451.178
153251,153250,Cryptocaryon irritans,eukaryota,FALSE,roomtemp,filter,448.1339494,1490,4,1473,85.0242,535.301
2898,3030,Cryptomonas paramecium,eukaryota,FALSE,frozen,filter,88.82216158,352,1,164,93.3584,63.4269
150671,-200,Cryptophyta gen. sp. Concarneau_14,eukaryota,FALSE,frozen,filter,20.1868549,80,1,75,95.3461,320.211
697907,-200,Cryptophyta sp. CCMP2293,eukaryota,FALSE,frozen,filter,630.8392158,2500,4,2447,98.3527,203.121
697907,-200,Cryptophyta sp. CCMP2293,eukaryota,FALSE,frozen,flowthrough,390.5438041,1190,3,1056,98.7889,219.321
5807,5806,Cryptosporidium parvum,eukaryota,FALSE,roomtemp,filter,50.82861574,169,1,165,96.01,76.7134
151783,106589,Cupriavidus campinensis,bacteria,FALSE,frozen,flowthrough,98.45642121,300,1,296,90.0552,393.405
45157,45156,Cyanidioschyzon merolae,eukaryota,FALSE,frozen,filter,23.46721883,93,1,77,88.0283,110.191
54300,688242,Cyanocystis violacea,bacteria,FALSE,frozen,flowthrough,35.44431164,108,1,76,95.9328,222.394
54300,688242,Cyanocystis violacea,bacteria,FALSE,roomtemp,filter,9.925114316,33,1,20,96.4667,153.448
536446,-200010662,Cyanophage P-RSM3,viruses,TRUE,frozen,flowthrough,97.14366893,296,1,290,86.7972,75.6786
1278402,-200010662,Cyanophage S-RIM12,viruses,TRUE,roomtemp,flowthrough,8.600634979,33,1,12,88.4798,165.097
117948,94538,Cyclaspis caprella,eukaryota,FALSE,frozen,filter,8.074741962,32,1,32,97.685,216
385025,34067,Cycloclasticus sp. P1,bacteria,FALSE,frozen,flowthrough,114.8658247,350,1,327,84.4005,639.767
385025,34067,Cycloclasticus sp. P1,bacteria,FALSE,roomtemp,flowthrough,22.67440131,87,1,59,92.2589,87.0633
1329899,34067,Cycloclasticus zancles,bacteria,FALSE,roomtemp,filter,26.46697151,88,1,58,90.9817,191.369
29204,29203,Cyclotella cryptica,eukaryota,FALSE,frozen,filter,1226.603771,4861,8,4730,92.2008,190.669
29204,29203,Cyclotella cryptica,eukaryota,FALSE,roomtemp,filter,185.8703226,618,1,596,92.908,374.724
29204,29203,Cyclotella cryptica,eukaryota,FALSE,roomtemp,flowthrough,37.00879294,142,1,134,92.239,328.033
1549163,29203,Cyclotella sp. L04_2,eukaryota,FALSE,frozen,filter,124.653829,494,12,361,96.8476,152.218
2856,2852,Cylindrotheca closterium,eukaryota,FALSE,frozen,filter,298.7654526,1184,6,846,92.4474,274.073
2856,2852,Cylindrotheca closterium,eukaryota,FALSE,roomtemp,filter,168.1254213,559,3,391,97.166,220.886
2856,2852,Cylindrotheca closterium,eukaryota,FALSE,roomtemp,flowthrough,66.72007741,256,4,245,93.0406,144.367
515475,49245,Cymatosira cf. belgica,eukaryota,FALSE,roomtemp,filter,168.7269434,561,2,552,99.8316,54.9931
36881,36880,Cymbomonas tetramitiformis,eukaryota,FALSE,frozen,filter,2932.140675,11620,5,11395,91.0429,1335.53
36881,36880,Cymbomonas tetramitiformis,eukaryota,FALSE,frozen,flowthrough,18.37853196,56,1,8,97.5036,74.7273
482539,242060,Cystoisospora felis,eukaryota,FALSE,frozen,filter,56.52319373,224,1,224,87.6068,234
173769,978,Cytophaga sp. I-1789,bacteria,FALSE,frozen,filter,32.29896785,128,1,128,91.209,273
2026729,-200089373,Cytophagaceae bacterium,bacteria,FALSE,roomtemp,filter,72.78417165,242,1,218,85.359,524.274
2305985,-200,Cytophagales bacterium Alg240-R148,bacteria,FALSE,roomtemp,filter,19.24870655,64,1,27,92.6406,127.667
1945892,-200,Cytophagales bacterium TFI 002,bacteria,FALSE,frozen,flowthrough,8.861077909,27,1,24,83.35,216.8
1346158,1346157,Dactylia varia,eukaryota,FALSE,frozen,filter,57.02786511,226,1,188,98.2942,371.404
2587452,2304465,Dactylodinium arachnoides,eukaryota,FALSE,roomtemp,filter,9.323592236,31,1,28,99.9581,361.419
1336848,412829,Dasychalina melior,eukaryota,FALSE,frozen,filter,21.44853334,85,1,85,98.504,401
265591,265589,Delphineis sp. CCMP1095,eukaryota,FALSE,frozen,filter,48.19611609,191,1,189,100,94.696
138176,138596,Desmochloris halophila,eukaryota,FALSE,frozen,filter,11.1027702,44,1,20,93.8879,128.476
65555,53318,Desulfocapsa sulfexigens,bacteria,FALSE,frozen,filter,40.12137412,159,1,53,96.6685,148.473
65555,53318,Desulfocapsa sulfexigens,bacteria,FALSE,roomtemp,filter,28.87305983,96,1,34,91.0066,68.9341
83564,2299,Desulfosarcina ovata,bacteria,FALSE,frozen,filter,37.85035295,150,1,73,95.0159,127.396
83564,2299,Desulfosarcina ovata,bacteria,FALSE,roomtemp,filter,35.79056375,119,1,32,92.4953,82.5088
1823759,890,Desulfuromonas sp. DDH964,bacteria,FALSE,roomtemp,flowthrough,522.8143566,2006,3,1784,86.1501,106.944
